Order_ID,Order_Date,Delivery_Date,Delivery_Status,Customer_ID,Customer_Type,State,City,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,MRP,Discount_%,Net_sales,Cost_Price,Profit_Amount,Profit_Margin_%,Payment_Mode
OD102790,45325,45328,Delivered,CUST9615,RETURNING,West Bengal,Durgapur,South,P219,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,922.56,1107.07,30,1549.898,738.05,73.798,0.047614746,UPI
OD102791,45403,45404,Delivered,CUST4966,new,Maharashtra,Pune,East,P562,Prestige Kitchen Item,Home,Kitchen,Prestige,5,1044.69,1253.63,5,5954.7425,835.75,1775.9925,0.298248413,UPI
OD102792,45613,45617,Cancelled,CUST5965,Returning,Delhi,Dwarka,South,P539,Apple Mobiles Item,Electronics,Mobiles,Apple,2,1015.67,1218.8,25,1828.2,812.53,203.14,0.111114758,Net Banking
OD102793,45298,45302,delivered,CUST2160,Returning,Tamil Nadu,Coimbatore,East,P984,Prestige Kitchen Item,Home,Kitchen,Prestige,2,969.36,1163.23,10,2093.814,775.49,542.834,0.259256075,Debit Card
OD102794,45595,45598,Returned,CUST6931,new,West Bengal,Kolkata,North,P826,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,991.91,1190.29,15,2023.493,793.53,436.433,0.21568298,Net Banking
OD102795,45642,45651,delivered,CUST1434,New,Maharashtra,Pune,North,P455,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,948.63,1138.36,20,2732.064,758.91,455.334,0.166663006,Debit Card
OD102796,45494,45504,Cancelled,CUST1825,Returning,Delhi,Rohini,North,P260,Asus Laptops Item,Electronics,Laptops,Asus,2,959.22,1151.06,30,1611.484,767.37,76.744,0.047623185,COD
OD102797,45486,45491,Returned,CUST7894,RETURNING,Karnataka,Bengaluru,East,P392,Zara Women Item,Fashion,Women,Zara,3,912.9,1095.47,10,2957.769,730.32,766.809,0.259252497,Net Banking
OD102798,45526,45534,RETURNED,CUST2680,New,Maharashtra,Nagpur,North,P988,Redmi Mobiles Item,Electronics,Mobiles,Redmi,3,966.57,1159.89,20,2783.736,773.26,463.956,0.166666667,UPI
OD102799,45542,45550,Cancelled,CUST7748,RETURNING,Maharashtra,Nagpur,West,P305,Redmi Mobiles Item,Electronics,Mobiles,Redmi,3,1053.2,1263.84,20,3033.216,842.56,505.536,0.166666667,Credit Card
OD102800,45595,45596,Cancelled,CUST6950,New,West Bengal,Howrah,East,P752,HP Laptops Item,Electronics,Laptops,HP,1,962.59,1155.11,25,866.3325,770.07,96.2625,0.111114959,COD
OD102801,45520,45526,Cancelled,CUST6893,RETURNING,Maharashtra,Mumbai,North,P664,Zara Women Item,Fashion,Women,Zara,1,1019.12,1222.95,25,917.2125,815.3,101.9125,0.111111111,Debit Card
OD102802,45577,45582,Cancelled,CUST6612,RETURNING,Maharashtra,Mumbai,South,P354,Biba Women Item,Fashion,Women,Biba,4,1049.71,1259.66,10,4534.776,839.77,1175.696,0.2592622,Debit Card
OD102803,45587,45594,Delivered,CUST7410,new,West Bengal,Kolkata,South,P759,H&M Women Item,Fashion,Women,H&M,4,1070.11,1284.13,30,3595.564,856.09,171.204,0.047615339,COD
OD102804,45653,45659,Cancelled,CUST1337,New,Tamil Nadu,Chennai,West,P357,Prestige Kitchen Item,Home,Kitchen,Prestige,3,1010.46,1212.55,25,2728.2375,808.37,303.1275,0.111107446,COD
OD102805,45510,45511,Delivered,CUST9823,Returning,Tamil Nadu,Chennai,South,P558,Prestige Kitchen Item,Home,Kitchen,Prestige,3,989.08,1186.89,25,2670.5025,791.26,296.7225,0.111111111,Debit Card
OD102806,45493,45499,RETURNED,CUST4409,new,Karnataka,Mangalore,North,P698,Adidas Men Item,Fashion,Men,Adidas,1,986.31,1183.57,5,1124.3915,789.05,335.3415,0.298242649,UPI
OD102807,45560,45564,Delivered,CUST9403,Returning,Tamil Nadu,Coimbatore,North,P302,H&M Women Item,Fashion,Women,H&M,3,862.9,1035.48,10,2795.796,690.32,724.836,0.259259259,UPI
OD102808,45383,45390,Cancelled,CUST4176,new,Karnataka,Mangalore,North,P649,Ikea Furniture Item,Home,Furniture,Ikea,5,910.49,1092.58,20,4370.32,728.39,728.37,0.166662853,Credit Card
OD102809,45583,45584,delivered,CUST1514,new,West Bengal,Kolkata,East,P161,Butterfly Kitchen Item,Home,Kitchen,Butterfly,5,1034.52,1241.42,30,4344.97,827.61,206.92,0.047622883,Credit Card
OD102810,45292,45302,Cancelled,CUST9971,RETURNING,Uttar Pradesh,Varanasi,North,P985,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,1002.61,1203.13,25,3609.39,802.09,401.03,0.111107417,Credit Card
OD102811,45470,45475,Returned,CUST8360,RETURNING,West Bengal,Durgapur,South,P473,Adidas Men Item,Fashion,Men,Adidas,1,1097.04,1316.45,0,1316.45,877.63,438.82,0.333335865,UPI
OD102812,45357,45358,delivered,CUST7369,Returning,Tamil Nadu,Madurai,West,P589,H&M Women Item,Fashion,Women,H&M,2,1000.15,1200.18,10,2160.324,800.12,560.084,0.259259259,Debit Card
OD102813,45450,45459,RETURNED,CUST9928,Returning,Karnataka,Bengaluru,West,P903,Prestige Kitchen Item,Home,Kitchen,Prestige,3,1096.48,1315.77,30,2763.117,877.18,131.577,0.047619048,Net Banking
OD102814,45578,45586,Delivered,CUST2998,new,West Bengal,Durgapur,West,P814,Apple Mobiles Item,Electronics,Mobiles,Apple,3,1048.78,1258.53,10,3398.031,839.02,880.971,0.259259259,Debit Card
OD102815,45466,45469,Delivered,CUST9722,RETURNING,West Bengal,Howrah,East,P509,Zara Women Item,Fashion,Women,Zara,4,999.62,1199.55,5,4558.29,799.7,1359.49,0.298245614,Net Banking
OD102816,45511,45512,Delivered,CUST4986,new,West Bengal,Howrah,South,P250,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,918.54,1102.24,25,2480.04,734.83,275.55,0.111107079,UPI
OD102817,45593,45596,Delivered,CUST3388,new,Uttar Pradesh,Varanasi,East,P951,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,910.28,1092.33,20,873.864,728.22,145.644,0.166666667,Net Banking
OD102818,45339,45346,Delivered,CUST4314,new,Karnataka,Mangalore,East,P495,Realme Mobiles Item,Electronics,Mobiles,Realme,2,1077.76,1293.32,5,2457.308,862.21,732.888,0.298248327,Credit Card
OD102819,45462,45470,Delivered,CUST3470,New,West Bengal,Kolkata,North,P261,Samsung Mobiles Item,Electronics,Mobiles,Samsung,2,964.89,1157.87,5,2199.953,771.91,656.133,0.298248644,Debit Card
OD102820,45616,45619,delivered,CUST2771,New,Delhi,Rohini,South,P378,Adidas Men Item,Fashion,Men,Adidas,2,1088.46,1306.15,0,2612.3,870.77,870.76,0.333330781,Net Banking
OD102821,45467,45475,Delivered,CUST9174,new,Maharashtra,Pune,East,P571,HP Laptops Item,Electronics,Laptops,HP,5,1100.2,1320.24,5,6271.14,880.16,1870.34,0.298245614,Net Banking
OD102822,45595,45600,Delivered,CUST5795,New,Maharashtra,Nagpur,West,P272,Biba Women Item,Fashion,Women,Biba,5,1009.16,1210.99,10,5449.455,807.32,1412.855,0.259265376,Net Banking
OD102823,45549,45554,Delivered,CUST4070,RETURNING,Maharashtra,Mumbai,East,P110,Asus Laptops Item,Electronics,Laptops,Asus,1,1093.03,1311.63,10,1180.467,874.42,306.047,0.259259259,Credit Card
OD102824,45402,45412,Cancelled,CUST3238,Returning,West Bengal,Durgapur,North,P183,Apple Mobiles Item,Electronics,Mobiles,Apple,3,920.85,1105.02,5,3149.307,736.68,939.267,0.298245614,Credit Card
OD102825,45336,45341,Returned,CUST4140,new,Maharashtra,Nagpur,West,P923,H&M Women Item,Fashion,Women,H&M,1,1002.98,1203.58,30,842.506,802.38,40.126,0.047626961,Net Banking
OD102826,45366,45372,RETURNED,CUST9195,New,Maharashtra,Mumbai,West,P631,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,1047.22,1256.67,15,5340.8475,837.78,1151.9475,0.215686275,Net Banking
OD102827,45403,45411,delivered,CUST7829,New,Karnataka,Mysuru,North,P423,Puma Men Item,Fashion,Men,Puma,5,1009.44,1211.33,25,4542.4875,807.55,504.7375,0.11111478,Net Banking
OD102828,45432,45439,delivered,CUST8457,New,Uttar Pradesh,Lucknow,West,P524,Ikea Furniture Item,Home,Furniture,Ikea,3,984.35,1181.22,0,3543.66,787.48,1181.22,0.333333333,Net Banking
OD102829,45535,45537,Cancelled,CUST9844,Returning,West Bengal,Kolkata,North,P780,Zara Women Item,Fashion,Women,Zara,4,1064.86,1277.83,5,4855.754,851.89,1448.194,0.298242868,Debit Card
OD102830,45567,45574,Cancelled,CUST2963,Returning,West Bengal,Durgapur,East,P701,Ikea Furniture Item,Home,Furniture,Ikea,1,1082.7,1299.24,30,909.468,866.16,43.308,0.047619048,Credit Card
OD102831,45386,45389,Cancelled,CUST9081,New,Delhi,New Delhi,West,P596,Dell Laptops Item,Electronics,Laptops,Dell,5,942.27,1130.73,20,4522.92,753.82,753.82,0.166666667,COD
OD102832,45529,45539,Delivered,CUST6106,RETURNING,Karnataka,Mysuru,South,P258,Asus Laptops Item,Electronics,Laptops,Asus,1,876.21,1051.46,10,946.314,700.97,245.344,0.259262782,Debit Card
OD102833,45650,45651,Returned,CUST9681,new,Delhi,Rohini,North,P193,HP Laptops Item,Electronics,Laptops,HP,5,959.65,1151.58,25,4318.425,767.72,479.825,0.111111111,Credit Card
OD102834,45467,45470,Cancelled,CUST2063,New,Uttar Pradesh,Noida,South,P273,Asus Laptops Item,Electronics,Laptops,Asus,1,1035.98,1243.18,10,1118.862,828.78,290.082,0.259265218,Net Banking
OD102835,45652,45656,Delivered,CUST7346,New,Uttar Pradesh,Noida,South,P427,Biba Women Item,Fashion,Women,Biba,5,972.14,1166.57,20,4666.28,777.72,777.68,0.166659523,Credit Card
OD102836,45461,45470,Delivered,CUST9960,New,West Bengal,Howrah,East,P125,HP Laptops Item,Electronics,Laptops,HP,3,1059.28,1271.13,30,2669.373,847.42,127.113,0.047619048,Debit Card
OD102837,45404,45413,Delivered,CUST5965,new,Tamil Nadu,Chennai,South,P106,Ikea Furniture Item,Home,Furniture,Ikea,4,992.06,1190.47,30,3333.316,793.65,158.716,0.047615048,Net Banking
OD102838,45377,45378,delivered,CUST5022,Returning,West Bengal,Kolkata,West,P322,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,984.45,1181.34,5,2244.546,787.56,669.426,0.298245614,Net Banking
OD102839,45361,45367,RETURNED,CUST7124,RETURNING,Uttar Pradesh,Varanasi,East,P618,Asus Laptops Item,Electronics,Laptops,Asus,3,965.72,1158.87,0,3476.61,772.58,1158.87,0.333333333,Debit Card
OD102840,45450,45452,RETURNED,CUST6972,RETURNING,Delhi,Saket,North,P899,Puma Men Item,Fashion,Men,Puma,5,888.44,1066.12,15,4531.01,710.75,977.26,0.215682596,Credit Card
OD102841,45318,45326,Delivered,CUST3148,New,Uttar Pradesh,Lucknow,East,P359,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,1017.43,1220.91,10,1098.819,813.94,284.879,0.259259259,Credit Card
OD102842,45657,45658,Delivered,CUST2348,New,Uttar Pradesh,Noida,East,P592,Prestige Kitchen Item,Home,Kitchen,Prestige,5,944.23,1133.08,15,4815.59,755.38,1038.69,0.215693196,Net Banking
OD102843,45409,45414,Delivered,CUST2099,RETURNING,West Bengal,Howrah,South,P786,HP Laptops Item,Electronics,Laptops,HP,1,982.72,1179.26,25,884.445,786.17,98.275,0.11111488,UPI
OD102844,45518,45521,RETURNED,CUST5711,Returning,Karnataka,Bengaluru,West,P939,Apple Mobiles Item,Electronics,Mobiles,Apple,2,990.27,1188.32,0,2376.64,792.21,792.22,0.333336138,Credit Card
OD102845,45427,45428,Cancelled,CUST2062,RETURNING,West Bengal,Durgapur,North,P397,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,1089.7,1307.64,0,1307.64,871.76,435.88,0.333333333,Net Banking
OD102846,45457,45463,delivered,CUST8818,new,Tamil Nadu,Madurai,South,P450,Ikea Furniture Item,Home,Furniture,Ikea,4,1000.9,1201.08,5,4564.104,800.72,1361.224,0.298245614,Net Banking
OD102847,45299,45304,Delivered,CUST6452,New,Uttar Pradesh,Lucknow,East,P272,Puma Men Item,Fashion,Men,Puma,5,1022.05,1226.46,0,6132.3,817.64,2044.1,0.333333333,Debit Card
OD102848,45292,45293,RETURNED,CUST1744,RETURNING,Maharashtra,Nashik,North,P986,Ikea Furniture Item,Home,Furniture,Ikea,2,961.14,1153.36,5,2191.384,768.91,653.564,0.298242572,Debit Card
OD102849,45347,45351,RETURNED,CUST2412,RETURNING,Uttar Pradesh,Kanpur,West,P496,Adidas Men Item,Fashion,Men,Adidas,4,993.29,1191.95,20,3814.24,794.63,635.72,0.166670162,COD
OD102850,45346,45349,delivered,CUST2420,New,Maharashtra,Pune,West,P130,Ikea Furniture Item,Home,Furniture,Ikea,4,946.15,1135.38,5,4314.444,756.92,1286.764,0.298245614,UPI
OD102851,45316,45319,RETURNED,CUST1402,Returning,Delhi,New Delhi,South,P245,Apple Mobiles Item,Electronics,Mobiles,Apple,2,968.89,1162.67,0,2325.34,775.11,775.12,0.3333362,Credit Card
OD102852,45445,45450,delivered,CUST4554,new,Tamil Nadu,Madurai,East,P663,Nike Men Item,Fashion,Men,Nike,1,904.01,1084.81,5,1030.5695,723.2,307.3695,0.298252083,Credit Card
OD102853,45619,45625,Delivered,CUST3780,New,Karnataka,Bengaluru,South,P539,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,934.79,1121.75,5,2131.325,747.83,635.665,0.298248742,UPI
OD102854,45401,45407,Cancelled,CUST3593,new,Tamil Nadu,Coimbatore,West,P716,H&M Women Item,Fashion,Women,H&M,3,968.78,1162.53,25,2615.6925,775.02,290.6325,0.111111111,Credit Card
OD102855,45357,45361,Returned,CUST1850,Returning,West Bengal,Howrah,West,P247,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,962.36,1154.83,10,5196.735,769.88,1347.335,0.259265674,Net Banking
OD102856,45612,45622,Delivered,CUST2919,RETURNING,Karnataka,Mysuru,East,P761,Samsung Mobiles Item,Electronics,Mobiles,Samsung,5,933.72,1120.46,30,3921.61,746.98,186.71,0.047610548,Debit Card
OD102857,45447,45450,Returned,CUST6008,RETURNING,Tamil Nadu,Madurai,West,P357,Ikea Furniture Item,Home,Furniture,Ikea,4,967.21,1160.65,30,3249.82,773.77,154.74,0.047614945,COD
OD102858,45397,45400,Delivered,CUST6757,new,Maharashtra,Pune,West,P801,Nike Men Item,Fashion,Men,Nike,2,1021.01,1225.22,5,2327.918,816.81,694.298,0.298248478,Debit Card
OD102859,45416,45425,Delivered,CUST3735,Returning,Delhi,New Delhi,South,P826,H&M Women Item,Fashion,Women,H&M,1,1016.1,1219.32,10,1097.388,812.88,284.508,0.259259259,Net Banking
OD102860,45521,45530,Delivered,CUST7951,New,Tamil Nadu,Chennai,North,P438,Lenovo Laptops Item,Electronics,Laptops,Lenovo,5,939.64,1127.57,0,5637.85,751.71,1879.3,0.33333629,Net Banking
OD102861,45334,45337,Delivered,CUST5000,RETURNING,West Bengal,Kolkata,South,P384,Redmi Mobiles Item,Electronics,Mobiles,Redmi,3,1051.64,1261.97,30,2650.137,841.31,126.207,0.047622821,Credit Card
OD102862,45316,45317,RETURNED,CUST4996,new,Delhi,Dwarka,South,P126,HP Laptops Item,Electronics,Laptops,HP,5,958.31,1149.98,15,4887.415,766.65,1054.165,0.215689685,UPI
OD102863,45388,45394,Delivered,CUST8829,Returning,Tamil Nadu,Coimbatore,North,P982,Prestige Kitchen Item,Home,Kitchen,Prestige,4,1053.47,1264.16,25,3792.48,842.78,421.36,0.11110408,UPI
OD102864,45322,45332,delivered,CUST1112,Returning,West Bengal,Howrah,West,P401,Biba Women Item,Fashion,Women,Biba,3,1065.55,1278.67,20,3068.808,852.44,511.488,0.166673184,Debit Card
OD102865,45327,45329,delivered,CUST8587,new,Uttar Pradesh,Varanasi,West,P799,Dell Laptops Item,Electronics,Laptops,Dell,3,1055.13,1266.16,20,3038.784,844.11,506.454,0.166663376,Net Banking
OD102866,45584,45593,Delivered,CUST6793,new,Karnataka,Mangalore,East,P634,Adidas Men Item,Fashion,Men,Adidas,1,949.07,1138.89,25,854.1675,759.26,94.9075,0.111111111,UPI
OD102867,45614,45619,Delivered,CUST3055,New,Maharashtra,Mumbai,West,P462,Biba Women Item,Fashion,Women,Biba,3,1077.67,1293.2,25,2909.7,862.14,323.28,0.111104238,COD
OD102868,45317,45326,Returned,CUST7312,RETURNING,Maharashtra,Nashik,West,P452,Prestige Kitchen Item,Home,Kitchen,Prestige,3,1022.52,1227.02,0,3681.06,818.01,1227.03,0.33333605,Net Banking
OD102869,45522,45525,Cancelled,CUST5993,Returning,Maharashtra,Mumbai,North,P800,Samsung Mobiles Item,Electronics,Mobiles,Samsung,3,909.02,1090.83,20,2617.992,727.22,436.332,0.166666667,Debit Card
OD102870,45566,45568,delivered,CUST5283,RETURNING,Delhi,Dwarka,East,P988,Butterfly Kitchen Item,Home,Kitchen,Butterfly,1,1039.02,1246.83,30,872.781,831.22,41.561,0.047619048,Debit Card
OD102871,45554,45563,Delivered,CUST4991,new,Tamil Nadu,Madurai,South,P332,H&M Women Item,Fashion,Women,H&M,3,1055.83,1266.99,0,3800.97,844.66,1266.99,0.333333333,Credit Card
OD102872,45401,45410,delivered,CUST2108,New,Delhi,Rohini,South,P711,Lenovo Laptops Item,Electronics,Laptops,Lenovo,1,965.14,1158.17,10,1042.353,772.11,270.243,0.259262457,UPI
OD102873,45487,45490,Cancelled,CUST6541,Returning,Karnataka,Mangalore,North,P904,Butterfly Kitchen Item,Home,Kitchen,Butterfly,4,1022.44,1226.92,20,3926.144,817.95,654.344,0.166663271,Credit Card
OD102874,45481,45483,Cancelled,CUST6476,New,Karnataka,Mangalore,North,P137,Puma Men Item,Fashion,Men,Puma,3,1080.94,1297.13,10,3502.251,864.76,907.971,0.259253549,Credit Card
OD102875,45623,45625,Delivered,CUST2526,New,West Bengal,Howrah,West,P916,H&M Women Item,Fashion,Women,H&M,4,958.08,1149.69,20,3679.008,766.46,613.168,0.166666667,Debit Card
OD102876,45583,45589,Returned,CUST7268,New,Delhi,New Delhi,West,P445,Realme Mobiles Item,Electronics,Mobiles,Realme,3,929.56,1115.47,5,3179.0895,743.65,948.1395,0.298242468,Debit Card
OD102877,45502,45505,Delivered,CUST2765,Returning,Uttar Pradesh,Kanpur,West,P185,H&M Women Item,Fashion,Women,H&M,5,963.17,1155.8,0,5779,770.53,1926.35,0.333336217,UPI
OD102878,45480,45490,Delivered,CUST3986,Returning,Maharashtra,Nashik,West,P533,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,975.59,1170.7,15,1990.19,780.47,429.25,0.215682925,Credit Card
OD102879,45409,45416,RETURNED,CUST4481,Returning,Delhi,Dwarka,East,P486,Asus Laptops Item,Electronics,Laptops,Asus,3,996.71,1196.05,10,3229.335,797.37,837.225,0.259256163,UPI
OD102880,45463,45472,delivered,CUST9830,new,Maharashtra,Nashik,West,P341,Nilkamal Furniture Item,Home,Furniture,Nilkamal,3,983.69,1180.42,10,3187.134,786.95,826.284,0.259256122,COD
OD102881,45480,45482,delivered,CUST7533,new,Tamil Nadu,Chennai,East,P888,Samsung Mobiles Item,Electronics,Mobiles,Samsung,3,977.97,1173.57,5,3344.6745,782.38,997.5345,0.298245614,COD
OD102882,45349,45353,delivered,CUST2150,new,Delhi,New Delhi,South,P256,H&M Women Item,Fashion,Women,H&M,4,920.45,1104.54,30,3092.712,736.36,147.272,0.047619048,Credit Card
OD102883,45565,45569,Returned,CUST8180,new,West Bengal,Durgapur,North,P958,Realme Mobiles Item,Electronics,Mobiles,Realme,4,1073.96,1288.75,20,4124,859.17,687.32,0.166663434,Debit Card
OD102884,45407,45412,RETURNED,CUST1849,New,Maharashtra,Nashik,South,P421,Lenovo Laptops Item,Electronics,Laptops,Lenovo,2,1085.54,1302.65,30,1823.71,868.43,86.85,0.047622703,COD
OD102885,45516,45526,Returned,CUST8132,Returning,Maharashtra,Nashik,East,P269,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1024.69,1229.62,30,1721.468,819.75,81.968,0.047615175,Credit Card
OD102886,45571,45579,RETURNED,CUST4671,Returning,Karnataka,Mysuru,North,P734,Ikea Furniture Item,Home,Furniture,Ikea,2,979.51,1175.41,5,2233.279,783.61,666.059,0.298242629,Debit Card
OD102887,45654,45657,Returned,CUST5190,New,West Bengal,Durgapur,South,P217,Ikea Furniture Item,Home,Furniture,Ikea,4,1065.66,1278.79,25,3836.37,852.53,426.25,0.111107636,COD
OD102888,45588,45598,Delivered,CUST4438,New,West Bengal,Howrah,West,P577,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,970.24,1164.29,20,1862.864,776.19,310.484,0.166670245,UPI
OD102889,45316,45317,RETURNED,CUST5761,new,Uttar Pradesh,Varanasi,West,P667,Nike Men Item,Fashion,Men,Nike,2,1053.29,1263.95,5,2401.505,842.63,716.245,0.29824839,Debit Card
OD102890,45548,45552,delivered,CUST7139,New,Delhi,Rohini,West,P222,Adidas Men Item,Fashion,Men,Adidas,1,972.09,1166.51,15,991.5335,777.67,213.8635,0.215689636,COD
OD102891,45536,45545,Delivered,CUST9859,Returning,West Bengal,Howrah,South,P862,Butterfly Kitchen Item,Home,Kitchen,Butterfly,3,972.19,1166.63,30,2449.923,777.75,116.673,0.047623129,Debit Card
OD102892,45507,45508,Cancelled,CUST3699,new,Delhi,New Delhi,South,P951,Adidas Men Item,Fashion,Men,Adidas,4,969.39,1163.27,25,3489.81,775.51,387.77,0.111114932,Net Banking
OD102893,45616,45623,delivered,CUST1252,RETURNING,Maharashtra,Pune,North,P880,Prestige Kitchen Item,Home,Kitchen,Prestige,5,1006.41,1207.69,5,5736.5275,805.13,1710.8775,0.298242709,COD
OD102894,45438,45444,Cancelled,CUST1796,New,Tamil Nadu,Coimbatore,West,P983,Nilkamal Furniture Item,Home,Furniture,Nilkamal,2,1013.47,1216.17,25,1824.255,810.78,202.695,0.111111111,UPI
OD102895,45435,45440,Returned,CUST3814,RETURNING,Uttar Pradesh,Varanasi,South,P193,H&M Women Item,Fashion,Women,H&M,4,872.49,1046.98,10,3769.128,697.99,977.168,0.259255722,COD
OD102896,45475,45478,Returned,CUST4320,RETURNING,Uttar Pradesh,Kanpur,East,P271,Butterfly Kitchen Item,Home,Kitchen,Butterfly,2,1015.25,1218.3,5,2314.77,812.2,690.37,0.298245614,Net Banking
OD102897,45517,45520,RETURNED,CUST6632,new,Uttar Pradesh,Kanpur,North,P196,Puma Men Item,Fashion,Men,Puma,1,961.19,1153.43,0,1153.43,768.95,384.48,0.333336223,UPI
OD102898,45310,45319,Delivered,CUST9813,New,Uttar Pradesh,Noida,West,P989,Adidas Men Item,Fashion,Men,Adidas,2,1042.63,1251.15,30,1751.61,834.1,83.41,0.047619048,Debit Card
OD102899,45318,45322,Cancelled,CUST7344,RETURNING,Maharashtra,Pune,South,P487,Biba Women Item,Fashion,Women,Biba,4,1001.57,1201.89,5,4567.182,801.26,1362.142,0.298245614,COD
OD102900,45463,45469,RETURNED,CUST1442,Returning,West Bengal,Durgapur,South,P403,Dell Laptops Item,Electronics,Laptops,Dell,4,926.44,1111.73,25,3335.19,741.15,370.59,0.111115109,COD
OD102901,45553,45562,Delivered,CUST8040,new,Tamil Nadu,Madurai,North,P402,HP Laptops Item,Electronics,Laptops,HP,5,961.19,1153.43,5,5478.7925,768.95,1634.0425,0.298248656,Credit Card
OD102902,45552,45562,Delivered,CUST4299,RETURNING,Tamil Nadu,Chennai,North,P159,Nilkamal Furniture Item,Home,Furniture,Nilkamal,5,978.77,1174.52,15,4991.71,783.02,1076.61,0.215679597,Credit Card
OD102903,45519,45521,Delivered,CUST3938,new,West Bengal,Kolkata,North,P611,Puma Men Item,Fashion,Men,Puma,2,1021.63,1225.96,25,1838.94,817.31,204.32,0.111107486,Net Banking
OD102904,45433,45439,delivered,CUST3588,New,Tamil Nadu,Chennai,North,P596,Ikea Furniture Item,Home,Furniture,Ikea,4,969.88,1163.86,30,3258.808,775.9,155.208,0.047627231,UPI
OD102905,45482,45492,RETURNED,CUST8789,new,Karnataka,Mysuru,West,P102,Biba Women Item,Fashion,Women,Biba,5,949.95,1139.94,25,4274.775,759.96,474.975,0.111111111,Debit Card
OD102906,45358,45363,RETURNED,CUST7647,New,Uttar Pradesh,Noida,North,P192,H&M Women Item,Fashion,Women,H&M,5,1014.57,1217.48,25,4565.55,811.66,507.25,0.11110381,Debit Card
